AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001223984,Lagoas Cufada Natural Park,7904492,11.70913,-15.04753,4,Other Topographical Feature,0,,Quinara,1391,Fulacunda,17099,https://www.thegef.org/sites/default/files/project_documents/11-18-08%2520GB-%2520PIF%2520October%25208-Final_0.doc,PIF,This is one of the five national parks that were created under this project. The aid is going to establish the location as a national protected area and also to maintain the park through a semi-autonomous agency (Institute for Biodiversity and Protected Areas in Guinea Bissau (IBAP). (P.4-5) For this reason I coded the location as exact.,PRK,1,Exact,,3785,3817
906001218316,Niue,4036232,-19.03333,-169.86667,1,Administrative Region,0,,Administrative unit not available,2241,Administrative unit not available,23126,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSa283VVlRTDZ0dE0/view?usp=sharing,01-15-11 Project document PAD resubmission,"Most of this information for the activity description comes from the page 28 (and a few subsequent pages) of the document listed in the Source Field where the goals, components, and outputs are laid out. That same document names the countries explicitly on page 1, which is how I determined location. There were some other locations on pg 99 but I chose not to code them because no actual money is being sent there or project being implemented, they seem to just be conservation protection areas that are having their management/boundaries examined. From all that information, I determined coding up to the countries would be best, and also because this document (https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrScmVvXzNSbWhvTDQ/view?usp=sharing) on pg 1 explicitly lists the executing agencies, all of which are only national government bodies.",PCLS,2,Approximate,,3420,3819
906001218316,Fiji,2205218,-18,178,1,Administrative Region,0,,Western,40190,Nadroga & Navosa,40204,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSa283VVlRTDZ0dE0/view?usp=sharing,01-15-11 Project document PAD resubmission,"Most of this information for the activity description comes from the page 28 (and a few subsequent pages) of the document listed in the Source Field where the goals, components, and outputs are laid out. That same document names the countries explicitly on page 1, which is how I determined location. There were some other locations on pg 99 but I chose not to code them because no actual money is being sent there or project being implemented, they seem to just be conservation protection areas that are having their management/boundaries examined. From all that information, I determined coding up to the countries would be best, and also because this document (https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrScmVvXzNSbWhvTDQ/view?usp=sharing) on pg 1 explicitly lists the executing agencies, all of which are only national government bodies.",PCLI,2,Approximate,,3420,3819
906001218316,Samoa,4034894,-13.8,-172.13333,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSa283VVlRTDZ0dE0/view?usp=sharing,01-15-11 Project document PAD resubmission,"Most of this information for the activity description comes from the page 28 (and a few subsequent pages) of the document listed in the Source Field where the goals, components, and outputs are laid out. That same document names the countries explicitly on page 1, which is how I determined location. There were some other locations on pg 99 but I chose not to code them because no actual money is being sent there or project being implemented, they seem to just be conservation protection areas that are having their management/boundaries examined. From all that information, I determined coding up to the countries would be best, and also because this document (https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrScmVvXzNSbWhvTDQ/view?usp=sharing) on pg 1 explicitly lists the executing agencies, all of which are only national government bodies.",PCLI,2,Approximate,,3420,3819
906001218316,Vanuatu,2134431,-16,167,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSa283VVlRTDZ0dE0/view?usp=sharing,01-15-11 Project document PAD resubmission,"Most of this information for the activity description comes from the page 28 (and a few subsequent pages) of the document listed in the Source Field where the goals, components, and outputs are laid out. That same document names the countries explicitly on page 1, which is how I determined location. There were some other locations on pg 99 but I chose not to code them because no actual money is being sent there or project being implemented, they seem to just be conservation protection areas that are having their management/boundaries examined. From all that information, I determined coding up to the countries would be best, and also because this document (https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrScmVvXzNSbWhvTDQ/view?usp=sharing) on pg 1 explicitly lists the executing agencies, all of which are only national government bodies.",PCLI,2,Approximate,,3420,3819
906001218314,Réserve de Douala-Edéa,2232592,3.5,9.83333,4,Other Topographical Feature,0,,Littoral,819,Sanaga-Maritime,12489,,,Money going to conservation efforts specifically in this PA,RESW,1,Exact,,3782,3821
906001218314,Ndian Division,2225280,4.83333,8.83333,1,Administrative Region,0,,Sud-Ouest,824,Ndian,12515,,,Encapsulates Ndian Estuary and the planned national park of Ndongore,ADM2,2,Approximate,,3782,3821
906001218314,Cameroon,2233387,6,12.5,1,Administrative Region,0,,Centre,816,Mbam-et-Kim,12470,,,Coding to represent national action plan and national level capacity building,PCLI,2,Approximate,,3782,3821
906001218314,South,2221789,2.75,11.58333,3,Structure,0,,Sud,823,Mvila,12517,,,Encapsulates 'Rio Ntem Estuary',ADM1,2,Approximate,,3782,3821
906001218314,Département du Wouri,2221059,4,9.66667,1,Administrative Region,0,,Littoral,819,Wouri,12490,,,Encapsulates Cameroon Estuary,ADM2,2,Approximate,,3782,3821
906001152953,DR Congo,203312,-2.5,23.5,1,Administrative Region,0,,Kasai-Oriental,1070,Sankuru,14979,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001152953,Cameroon,2233387,6,12.5,1,Administrative Region,0,,Centre,816,Mbam-et-Kim,12470,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc ,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001152953,Gabon,2400553,-1,11.75,1,Administrative Region,0,,Ogooue-lolo,1281,Offoue-Onoye,16396,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001152953,Equatorial Guinea,2309096,1.7,10.5,1,Administrative Region,0,,Centro Sur,1201,Administrative unit not available,15831,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001152953,Congo,2260494,-1,15.5,1,Administrative Region,0,,Plateaux,977,Abala,14455,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001152953,Central African Republic,239880,7,21,1,Administrative Region,0,,Ouaka,864,Ippy,12885,https://drive.google.com/open?id=0B37kAGP_r5CXMHBudGlHb2JtcVU,10-09-08 Congo Basin Resubmission PFD.doc ,"Found on 10-09-08 Congo Basin Resubmission PFD.doc on pages 8-9 under section Program Components. Each following component describes the scope of the project. None of these components describe any more specific location besides the countries themselves. More specifics are identified under Annex 2, Program Outcomes and Outputs on pages 20-23, which identifies the three components and goes into regional and country-level aspects, which still does not list any more specific locations. Coded as approximate since the more detailed Program Outcomes and Outputs section indicates that much of the project deals with a change in policy and capacity building.",PCLI,2,Approximate,,3782,3822
906001224034,Ghana,2300660,8.1,-1.2,1,Administrative Region,0,,Brong Ahafo,1325,Atebubu,16584,,,None of the documents in the drive were helpful for coding this project. I checked on the GEF website but there were no documents available. I had to code the country as approximate.  ,PCLI,2,Approximate,,3785,3836
906001223970,Liberia,2275384,6.5,-9.5,1,Administrative Region,0,,Bong,1815,Kokoyah,39176,https://drive.google.com/file/d/0B8I8L8B_1rrSNjVTbnZIYUVkWVU/view?usp=sharing,03-18-10 GEF-MSPDocument-Liberia II- 3-18-10-Clean.doc,"aside from the components listed on pgs. 1-2, I could not really find anything outlining where the project would be implemented specifically so I just had to code Liberia as approximate ",PCLI,2,Approximate,,3785,3837
906001224006,Philippines,1694008,13,122,1,Administrative Region,0,,,0,,0,https://www.thegef.org/project/cti-partnerships-biodiversity-conservation-mainstreaming-local-agricultural-landscapes,PIF,"Coded the entire country as approximate because of component 1 . It focuses on capacity building at the national level (Page 5 - paragraph 13). There were more specific locations listed on page 2, but I didn't code them because some were only 'expected outcomes' rather than actual project components, and others were only 'biological' regions.",PCLI,2,Approximate,,3647,3859
906001223998,Andhra Pradesh,1278629,15.83333,79.75,1,Administrative Region,0,,Andhra Pradesh,1278629,,0,https://www.thegef.org/project/slemcpp-reversing-environmental-degradation-and-rural-poverty-through-adaptation-climate,GEF Webpage,Project had no docs on website or in gef_biod folder so I coded off of the Project Summary on the website.,ADM1,2,Approximate,,3268,3882
906001218286,Kiribati,4030945,1.421,172.984,1,Administrative Region,0,,,0,,0,https://www.thegef.org/project/pas-phoenix-islands-protected-area-pipa,Project Summary ,"There are no documents for this project so I coded off the project summary. Based on the summary, the project seems to be happening mostly at the national level: capacity building, management planning, monitoring, ect. So I coded the entire country as approximate",PCLI,2,Approximate,,3420,3897
906001218270,India,1269750,22,79,1,Administrative Region,0,,,0,,0,https://drive.google.com/file/d/0B8I8L8B_1rrSSGp2RTZxMEx3aHM/view?usp=sharing,1-31-11 - Rev CEO endorsement doc.pdf,"document pg. 14 A.7 (last paragraph): ' . . . Will require a significant change in the governance approach that is currently being pursued . . . The proposed project aims to demonstrate this . . .' starting on document pg. 18 the outcomes (components) of the project are talked about, but don't seem to have anything other than governmental components so I coded India as approximate",PCLI,2,Approximate,,3661,3936
906001218268,Malvan,-2485389,16.0618854495,73.456907084,1,Administrative Region,0,,Maharashtra,1498,Sindhudurg,17779,https://drive.google.com/drive/folders/0B8I8L8B_1rrSWlpCU1BTVVIyNmc,4-25-11 - Annexes.pdf,"Pg 6 of the pdf shows a map of the ADM4s this project is in. Found this talukas on google maps:https://www.google.com/maps/place/Malvan,+Maharashtra+416606,+India/@16.0618956,73.4569499,14z/data=!3m1!4b1!4m5!3m4!1s0x3bc01d5bb3176f0d:0x7400dce0b3eaa2aa!8m2!3d16.0630693!4d73.471054 Added to geonames, url: http://www.geonames.org/11288062/malvan.html Id: 11288062",ADM4,2,Approximate,,3661,3941
906001218268,Sindhudurg District,7626539,16.17,73.7,1,Administrative Region,0,,Maharashtra,1498,Sindhudurg,17779,,,Vengurla coordinates are incorrect so I am coding up to a relevant ADM that encapsukates it,ADM2,2,Approximate,,3661,3941
906001218268,Maharashtra,1264418,19.5,76,1,Administrative Region,0,,Maharashtra,1498,Jalna,70182,,,"Found coordinates for Angria Bank, but unsure of its government structure. The money is going to management of the bank, so I am coding the highest  relevant governing body",ADM1,2,Approximate,,3661,3941
906001218268,Devgad,-7377321,16.3768734497,73.3704355955,1,Administrative Region,0,,Maharashtra,1498,Sindhudurg,17779,https://drive.google.com/drive/folders/0B8I8L8B_1rrSWlpCU1BTVVIyNmc,4-25-11 - Annexes.pdf,"Pg. 6 of the document the map shows the takukas the project will be focused on. Although it's listed as Deogad, when I looked it up it redirected to DEvgad, plus the map shows a very similar area to what google maps shows: https://www.google.com/maps/place/Devgad,+Maharashtra,+India/@16.3769463,73.3704681,14z/data=!3m1!4b1!4m5!3m4!1s0x3bea9c791e0277d9:0x181ba0a6cdbe2166!8m2!3d16.3754203!4d73.3885526I added to geonames url: http://www.geonames.org/11288061/devgad.htmlID: 11288061Additionally, I know the map shows Angria Bank as a location, but I could not confirm coordinates for it, wikipedia and google maps give me very different locations. I didn't know how to code it, but the map says under the map key 'and the respective territorial waters of these talukas' and so I think that by coding the three talukas, I also covered those waters. ",ADM4,2,Approximate,,3661,3941
906001224004,Ahaggar,2508584,23.16667,5.83333,4,Other Topographical Feature,0,,Tamanrasset,2478217,,0,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSTnU0SjVwRjN2eE0,05-19-11 CEO endorsement request,"PDF page 16, paragraph 51. Coded the plateau because the cultural park was not specifically outlined location wise, so coded as approximate",PLAT,2,Approximate,,3423,3952
906001224004,Tassili-n-Ajjer,2477626,26.08333,6,1,Administrative Region,0,,Tamanrasset,2478217,,0,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSTnU0SjVwRjN2eE0,05-19-11 CEO endorsement request,"PDF page 16, paragraph 51. Coded the region because the cultural park was not specifically outlined location wise, so coded as approximate",RGN,2,Approximate,,3423,3952
906001224004,Algeria,2589581,28,3,1,Administrative Region,0,,,0,,0,https://drive.google.com/drive/u/0/folders/0B8I8L8B_1rrSTnU0SjVwRjN2eE0,05-19-11 CEO endorsement request,"PDF page 12, Output 1.1. The project is implementing a national plan for cultural parks that seemed intangible enough to code the country as approximate. ",PCLI,2,Approximate,,3423,3952
906001224002,Whiteman Range,2083524,-5.81212,150.07612,4,Other Topographical Feature,0,,West New Britain,2306,kimbe,37556,https://www.thegef.org/project/pas-community-based-forest-and-coastal-conservation-and-resource-management-png,PIF Document,"This project is establishing new conservation areas within West New Britain province, and this location was isted in number 24 on page 7 of the PIF as a focus area of the project within the province.",MTS,2,Approximate,,3420,3954
906001224002,Owen Stanley Range,2088852,-9.33333,148,4,Other Topographical Feature,0,,,0,,0,https://www.thegef.org/project/pas-community-based-forest-and-coastal-conservation-and-resource-management-png,PIF Document,This project will establish new conservation areas in this mountain range according to number 2 in the table on page 2 of the PIF. Coded as approximate because it is a topographical region.,MTS,2,Approximate,,3420,3954
906001224002,Kimbe Bay,2093966,-5.24907,150.49119,4,Other Topographical Feature,0,,West New Britain,2083546,,0,https://www.thegef.org/project/pas-community-based-forest-and-coastal-conservation-and-resource-management-png,PIF Document,"This project is establishing new conservation areas within West New Britain province, and this location was isted in number 24 on page 7 of the PIF as a focus area of the project within the province.",BAY,2,Approximate,,3420,3954
906001224002,Papua New Guinea,2088628,-6,147,1,Administrative Region,0,,Morobe,2300,kabwum,37521,https://www.thegef.org/project/pas-community-based-forest-and-coastal-conservation-and-resource-management-png,PIF document,This project established new conservation areas within Papua New Guinea and focused on developing the management systems of those conservation areas. Coded as approximate because of its focus on capacity building.,PCLI,2,Approximate,,3420,3954
906001224002,West New Britain Province,2083546,-5.87833,149.82605,1,Administrative Region,0,,West New Britain,2083546,,0,https://www.thegef.org/project/pas-community-based-forest-and-coastal-conservation-and-resource-management-png,PIF Document,This project will establish new conservation areas in this province according to number 2 in the table on page 2 of the PIF. Coded as approximate because more specific locations within this province were given in number 24 on page 7 and I tried to code all of them (Kimbe Bay and Whiteman) but couldn't find Nakanai.,ADM1,2,Approximate,,3420,3954
906001152865,Burundi,433561,-3.5,30,1,Administrative Region,0,,Gitega,40548,Makebuko,40618,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Yaoundé,2220957,3.86667,11.51667,2,Populated Place,0,,Centre,816,Mfoundi,12473,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,Pdf page 7 in Component 2 was where I found the info that the COMIFAC facility received direct aid	,PPLC,1,Exact,,3782,3960
906001152865,Cameroon,2233387,6,12.5,1,Administrative Region,0,,Centre,816,Mbam-et-Kim,12470,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Gabon,2400553,-1,11.75,1,Administrative Region,0,,Ogooue-lolo,1281,Offoue-Onoye,16396,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,DR Congo,203312,-2.5,23.5,1,Administrative Region,0,,Kasai-Oriental,1070,Sankuru,14979,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Equatorial Guinea,2309096,1.7,10.5,1,Administrative Region,0,,Centro Sur,1201,Administrative unit not available,15831,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Rwanda,49518,-2,30,1,Administrative Region,0,,,0,,0,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Central African Republic,239880,7,21,1,Administrative Region,0,,Ouaka,864,Ippy,12885,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,São Tomé and Príncipe,2410758,1,7,1,Administrative Region,0,,,0,,0,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Congo,2260494,-1,15.5,1,Administrative Region,0,,Plateaux,977,Abala,14455,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,FINANCING PLAN (IN US$):,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001152865,Chad,2434508,15,19,1,Administrative Region,0,,Batha Ouest,12905,Ouled-rachid,65648,http://www.thegef.org/gef/sites/thegef.org/files/gef_prj_docs/GEFProjectDocuments/Multi%20Focal%20Area/Regional%20-%20(3960)%20-%20CBSP-Capacity%20Building%20for%20Regional%20Coordination%20o/05-03-11%20COMIFAC%20MSP%20Re-submission%20GEF%20May%203%20[clean_.pdf,,"Notes: bottom of page 4: COMIFAC countries: Republic of Congo, Burundi, Cameroon, Chad, Congo, Equatorial Guinea, Gabon, Rwanda, Sao Tome and Principe. I coded these countries because the CBSP project is essentially a capacity building/support project for COMIFAC. (A- project framework)",PCLI,2,Approximate,,3782,3960
906001223996,Tanji Bird Reserve,7729832,13.37153,-16.78285,4,Other Topographical Feature,0,,Western,1290,Kombo North,16440,https://www.thegef.org/sites/default/files/project_documents/3961_WB_ICM.pdf,IMPLEMENTATION COMPLETION MEMORANDUM (ICM),"The documents mention repeatedly how the main components of this project is to increase capacity, program management, and sustainable financing in two protected areas. Then on pg 5 under 'Key Project Outcome Indicator 2:' it specifically mentions the locations of Kiang West National Park and Tanji National Park. I am coding the parks themselves as exact because this is the areas under protections. There are general parts of the project but none of them seemed to justify coding up, they are likely all encompassed in the parks themselves. The name of this location is slightly different but this page confirms that it is an alternative name for Tanji national park: https://en.wikipedia.org/wiki/Tanji_Bird_Reserve",RES,1,Exact,,3785,3961
906001223996,Kiang West National Park,7670733,13.3833,-15.9167,4,Other Topographical Feature,0,,Lower River,1287,Kiang West,16422,https://www.thegef.org/sites/default/files/project_documents/3961_WB_ICM.pdf,IMPLEMENTATION COMPLETION MEMORANDUM (ICM),"The documents mention repeatedly how the main components of this project is to increase capacity, program management, and sustainable financing in two protected areas. Then on pg 5 under 'Key Project Outcome Indicator 2:' it specifically mentions the locations of Kiang West National Park and Tanji National Park. I am coding the parks themselves as exact because this is the areas under protections. There are general parts of the project but none of them seemed to justify coding up, they are likely all encompassed in the parks themselves. ",PRK,1,Exact,,3785,3961
906001192265,Kalinga,7115730,17.42599,121.41609,1,Administrative Region,0,,Cordillera Administrative region (CAR),2354,Kalinga,24208,https://www.thegef.org/project/cti-integrated-natural-resources-and-environmental-management-sector,PIF,Page 5 under proposed ProjectI am coding this as it is the adm2 of the Chico  and is approximate as that is how we code watersheds. I will code the other watershed for Lake Lanao as well as the national government as policy planning is happing at that level within this project. I used the following link to find the adm2s of this river: https://en.wikipedia.org/wiki/Chico_River_(Philippines),ADM2,2,Approximate,,3647,3980
906001192265,Philippines,1694008,13,122,1,Administrative Region,0,,,0,,0,http://iwlearn.net/iw-projects/3980/project_doc/pif-document/view,PIF,"Page 3, Row 4I am coding the national government because institutional and environmental policy is being given funding by this project at the national level. I have already coded the adm2s of the lakes/rivers involved (to depict their watersheds). ",PCLI,2,Approximate,,3647,3980
906001192265,Mountain Province,1699175,17.08333,121.16667,1,Administrative Region,0,,Cordillera Administrative region (CAR),2354,Mountain Province,24209,https://www.thegef.org/project/cti-integrated-natural-resources-and-environmental-management-sector,PIF,Page 5 under proposed ProjectI am coding this as it is the adm2 of the Chico  and is approximate as that is how we code watersheds. I will code the other watershed for Lake Lanao as well as the national government as policy planning is happing at that level within this project. I used the following link to find the adm2s of this river: https://en.wikipedia.org/wiki/Chico_River_(Philippines),ADM2,2,Approximate,,3647,3980
906001192265,Province of Cagayan,1721086,18,121.83333,1,Administrative Region,0,,Region II (Cagayan Valley),2357,Cagayan,24216,https://www.thegef.org/project/cti-integrated-natural-resources-and-environmental-management-sector,PIF,Page 5 under proposed ProjectI am coding this as it is the adm2 of the Chico  and is approximate as that is how we code watersheds. I will code the other watershed for Lake Lanao as well as the national government as policy planning is happing at that level within this project. I used the following link to find the adm2s of this river: https://en.wikipedia.org/wiki/Chico_River_(Philippines),ADM2,2,Approximate,,3647,3980
906001192265,Province of Lanao del Sur,1707667,7.91667,124.33333,1,Administrative Region,0,,Autonomous region in Muslim Mindanao (ARMM),67156,Lanao Del Sur,24200,https://www.thegef.org/project/cti-integrated-natural-resources-and-environmental-management-sector,,,ADM2,2,Approximate,,3647,3980
