AidData Project ID,round,gef_id,Agency,Lead agency,Secondary agency(ies),Region,List of regions,Country,List of participating countries,Countries listed by Code (ISO 3166-1 alpha-2),Focal Area,Focal Area single-letter-code,List of project's focal areas,GEF replenishment phase,Type acronym,Type,Status,Trust Fund acronym,Trust Fund,Executing partner / agency,Type of executing partner / agency,Type acronym of parent (or empty if standalone),"Category (empty: standalone, parent, child)",Biosafety project?,Targeted research project?,National Capacity Self Assessement (NCSA)?,National Adaptation Programme of Action (NAPA)?,isNonExpedited,National Portfolio Formulation Exercises (NPFE)?,National communications project?,Small Grants Programme (SGP)?,Sustainable Forest Management (SFM)?,Requires second review?,Primary GEFSEC Program Manager,ID of secondary GEFSEC Program Manager,UNDP Project ID,World Bank Project ID,GEF3 OP list,GEF4 SP list,GEF4 SP-ID list,GEF5 FA Objective list,Keyword ID list,Code of business plan allocation item,World Bank Trust Fund number,(Sum of all) Approved PPG(s),Project Preparation Grant (PPG),Project Development Facility block A (PDF-A),Project Development Facility block B (PDF-B),Project Development Facility block C (PDF-C),Pre-Investment Facility (PRIF),Agency fees paid separately for PPG,Agency fees paid separately for PDF-B,GEF Project Grant PIF stage,GEF Project Grant CEO approve stage,GEF Project Grant CEO endorse stage,Agency Fee PIF stage,Agency Fee CEO approve stage,Agency Fee CEO endorse stage,Cofinance PIF stage,Cofinance CEO approve stage,Cofinance CEO endorse stage,Date of receipt or first PMIS entry,PIF Clearance or PIF Approval Date,Expected date of entry into work program,Date of entry into work program,Date of project approval,Date of CEO approval (MSP / EA),Date of CEO endorsement (FSP),Date of dropping (before project approval),Date of cancelation (after project approval),Date of PIF rejection by CEO,Date of technical rejection by Program Manager,Date of rejection by CEO at CEO approve stage,Date of rejection by CEO at CEO endorse stage,Date of Parent / Program rejection by Council,Date of approval by Agency,Expected date of Grant signing,Actual date of Grant signing,Expected date of implementation start,Actual date of implementation start,Expected date of closure,Actual date of closure,Expected date of financial closure,Date of financial closure,Expected date of Internal Completion Report (ICR),Date of Internal Completion Report (ICR),Expected date of Parent endorsement by Council,Date of Parent endorsement by Council,Expected date of effectiveness,Date of effectiveness,Expected date of mid term review,Date of mid term review,GEFNewRegionList,is_valid,project_id,project_title
906001152939,Land Degradation,2751,IFAD,IFAD,,Asia,,Regional,"Brunei, Indonesia, Malaysia, Philippines, Singapore, Thailand, Vietnam","00, ID, MY, PH, TH, VN, SG, BN",Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,ASEAN Secretariat & Global Environment Centre,Multilateral,PAN,Child,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,,,,BD-2;LD-3;CC-6;,;2;17;14;,,,,,340000,,,340000.0,,,,,4513144.0,,4299164.0,485314.0,,460516.0,12577167.0,,10799210.0,13-Apr-05,3-Oct-07,1-Nov-07,16-Nov-07,16-Nov-07,,8-Aug-08,,,,,,,,13-Aug-08,,,,1-May-10,1-Dec-14,,,,1-Dec-12,,,,,,31-Dec-11,,"Asia, REG,",1,906001152939,SFM Rehabilitation and Sustainable Use of Peatland Forests in South-East Asia
906001152941,Land Degradation,5677,FAO,FAO,,Asia,,Sri Lanka,,LK,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,Ministry of Environment,Government,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,,,,,,LD-1; LD-3; ,,,,80000,80000.0,,,,,7600.0,,1344657.0,1344657.0,,127742.0,127742.0,,6531769.0,9860000.0,,13-Jan-14,28-Jan-14,,,28-Jan-14,1-Apr-15,,,,,,,,,,,,,,,,,,,,,,,,,,"Asia,",1,906001152941,"Rehabilitation of Degraded Agricultural Lands in Kandy, Badulla and Nuwara Eliya Districts in the Central Highlands (CH)"
906001152943,Land Degradation,5767,UNDP,UNDP,,Asia,,Philippines,,PH,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,Department of Agriculture � Bureau of Soils and Water Management ,Government,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,5365.0,,,,,LD-1; LD-3; ,,,,30000,30000.0,,,,,2850.0,,870900.0,870900.0,,82735.0,82735.0,,4159240.0,5803154.0,,12-Mar-14,9-May-14,,,9-May-14,18-Jun-15,,,,,,,,,,,,,,,,,,,,,,,,,,"Asia,",1,906001152943,Implementation of SLM Practices to Address Land Degradation and Mitigate Effects of Drought
906001152945,Land Degradation,3367,IFAD,IFAD,,AFR,,Ethiopia,,ET,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Amhara National Regional State (ANRS), Environmental Protection, Land Administration & Use Authority (EPLAUA), Ministry of Agriculture and Rural Development (MOARD)",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jaime Cavelier,,,,-15-,LD-2;,;16;,,,,,350000,,,350000.0,,,,,4400000.0,,4400000.0,0.0,,,21300000.0,,21024500.0,8-Apr-04,17-Dec-07,,14-Jul-07,14-Jul-07,,25-Mar-09,,,,,,,,,,,30-Apr-10,8-Jun-11,30-Sep-17,,,,,,,,,,30-Oct-13,,"AFR,",1,906001152945,SIP: Community-Based Integrated Natural Resources Management in Lake Tana Watershed
906001152947,Land Degradation,3239,UNDP,UNDP,,ECA,,Turkmenistan,,TM,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Nature Protection of Turkmenistan and UNDP/GEF/GTZ,Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,3188.0,,-15-,LD-3;,;17;,,,,,25000,0.0,25000.0,,,,,,975000.0,975000.0,,0.0,0.0,,1074000.0,1074000.0,,3-Jul-07,,,,27-Aug-07,27-Aug-07,,,,,,,,,,,,,3-Jul-07,,30-Nov-10,,,,,,,,,,,"ECA,",1,906001152947,"CACILM: Capacity Building and on-the-ground Investments for Integrated and Sustainable Land Management - under CACILM Partnership Framework, Phase 1"
906001152949,Land Degradation,5797,FAO,FAO,,CEX,,Global,,1W,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,CIFOR,Others,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,,,,,,LD-2; LD-2; ,,,,0,,,,,,,,2000000.0,2000000.0,,190000.0,190000.0,,4545852.0,4545852.0,,14-Apr-14,,,,8-May-14,8-May-14,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001152949,"Securing Tenure Rights for Forest Landscape Dependent Communities: Linking Science with Policy to Advance Tenure Security, Sustainable Forest Management and People's Livelihoods  "
906001152951,Land Degradation,2889,World Bank,World Bank,,AFR,,Mozambique,,MZ,Multi Focal Area,M,M;C;L;,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Government of Mozambique - Ministry of Agriculture and / or Ministry of Planning and Development,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,98040.0,-15-SPA-,,,,,,,350000,,,350000.0,,,,,6200000.0,,6200000.0,655000.0,,,21000000.0,,21200000.0,7-Sep-05,,12-Jun-06,1-Aug-06,1-Aug-06,,30-Jul-07,,,,,,,,28-Aug-07,,,,21-Sep-07,30-Sep-13,30-Sep-13,,,,,,,,,31-Dec-10,,"AFR,",1,906001152951,Zambezi Valley Market Led Smallholder Development
906001152953,Land Degradation,3822,UNEP,UNEP,,AFR,"AFR, LAC",Regional,"Central African Republic, Congo, Cameroon, Gabon, Equatorial Guinea, Congo DR","00, CF, CG, GQ, GA, CM, ZR",Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"World resources institute (wri), Ministry of Tourism and Environment - Congo, Ministry of Water, Forestry, Hunting, Fishery and Environment- Central African Republic, Ministry of Fisheries and the Environment -Equatorial Guinea , Ministry of Environment-Eaux et Forets, Comifac  and other partners",NGO,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,298074.0,,,,BD-4;BD-5;,;4;5;,,,,,100000,100000.0,,,,,10000.0,,3075681.0,,3075681.0,307568.0,,307568.0,6280000.0,,13843067.0,,24-Apr-09,30-Jun-10,8-Jun-10,8-Jun-10,,26-Jul-11,,,,,,,,11-Sep-11,,,30-Sep-11,19-Sep-11,1-Aug-15,,,,,,,,,,30-Nov-13,,"AFR, REG,",1,906001152953,CBSP - A Regional Focus on Sustainable Timber Management in the Congo Basin
906001152955,Land Degradation,2975,World Bank,World Bank,,Asia,,Philippines,,PH,Multi Focal Area,M,M;B;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Department of Agriculture,Government,,,False,False,False,False,False,False,False,False,False,True,Nicole Glineur,329964.0,,96836.0,-15-,BD-1;BD-2;LD-2;LD-3;,;1;2;16;17;,,,,,135000,135000.0,,,,,,,6486363.0,,6351000.0,662136.0,,648600.0,123828000.0,,10247000.0,14-Oct-05,15-Feb-08,1-Apr-08,24-Apr-08,24-Apr-08,,9-Sep-09,,,,,,,,,,,1-Sep-09,16-Oct-09,31-Dec-14,,,,,,,,,,31-Dec-11,,"Asia,",1,906001152955,Mindanao Rural Development Program Phase II - Natural Resource Management Project
906001152957,Land Degradation,5691,UNEP,UNEP,,AFR,,Tanzania,,TZ,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,"Vice President's Office, Ministry of Agriculture",Government,,,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,441409.0,,,,,,LD-1; LD-3; ,,,,70000,70000.0,,,,,6650.0,,1298980.0,1298980.0,,123403.0,123403.0,,5250000.0,4450000.0,,27-Jan-14,10-Mar-14,,,10-Mar-14,23-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001152957,Sustainable Land Management of Lake Nyasa Catchment in Tanzania
906001152959,Land Degradation,3028,UNDP,UNDP,,Asia,,Lebanon,,LB,Land Degradation,L,L,GEF - 4,MSP,Medium Size Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Environment of the Government of Lebanon,Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Jaime Cavelier,,3371.0,,-15-,LD-3;,;17;,,,,,0,,,,,,,,980000.0,,,98000.0,,,1275000.0,,,7-Dec-05,5-Oct-07,,,5-Oct-07,2-Apr-08,,,,,,,,,,,,,16-Dec-08,30-Dec-12,,,,,,,,,,31-Dec-12,,"ECA,",1,906001152959,SFM Safeguarding and Restoring Lebanon's Woodland Resources
906001152961,Land Degradation,5775,UNEP,UNEP,,CEX,"AFR, Asia",Global,"Ethiopia, Indonesia, India, Kenya, Niger","1W, IN,ID,ET,KE,NE",Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,World Resources Institute,Foundation,,,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,381992.0,,,,,,LD-3; ,,,,100000,100000.0,,,,,9500.0,,1900000.0,1900000.0,,180500.0,180500.0,,9300000.0,6250000.0,,14-Mar-14,8-May-14,,,8-May-14,31-Aug-15,,,,,,,,,,,,,,,,,,,,,,,,,,"AFR, Asia, CEX,",1,906001152961,Building the Foundation for Forest Landscape Restoration at Scale
906001152963,Land Degradation,5750,UNEP,UNEP,,CEX,,Global,,1W,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,Rainforest Alliance,NGO,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,,,,,,,LD-1; LD-1; LD-1; LD-3; LD-3; LD-4; ,,,,0,,,,,,,,1999601.0,1999601.0,,189962.0,189962.0,,12140000.0,12140000.0,,11-Mar-14,,,,13-Mar-14,13-Mar-14,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001152963,Mainstreaming Sustainable Management of Tea Production Landscapes
906001152977,Land Degradation,2377,UNEP,UNEP,,REG,"ECA, ECA",Regional,"Kyrgyzstan, Tajikistan","00, TJ, KG",Land Degradation,L,L,GEF - 3,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"UN collaboration with: CDE-Univ. Switzerland; Ministry of Environment & Nature Protection, Tajikistan; Ministry of Labor & Social Protec. Kyrgyzstan; AKDN; Hokkaido Univ. Japan.",Government,PH,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,,-15-,,,,,,,650000,,,650000.0,,,,,3000000.0,,3000000.0,328500.0,,,6000000.0,,6697380.0,3-Oct-03,,12-Jun-06,1-Aug-06,1-Aug-06,,9-Aug-07,,,,,,,,28-Sep-07,,,,1-Sep-07,1-May-12,,,,,,,,,1-Sep-07,31-Dec-11,,"ECA, REG,",1,906001152977,Sustainable Land Management in the High Pamir and Pamir-Alai Mountains - and Integrated and Transboundary Initiative in Central Asia Phase I
906001152979,Land Degradation,2175,UNEP,UNEP,,ECA,ECA,Regional,"Kyrgyz Republic, Kazakhstan, Tajikistan, Turkmenistan, Uzbekistan","00, KZ, KG, TJ, TM, UZ",Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,UNEP�s Regional Resource Center for Asia and Pacific & Interstate Sustainable Development Commission (ISDC) for Central Asia,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,,-15-12-,,,,,,,25000,,25000.0,,,,,,975000.0,,,146000.0,,,1715500.0,,,8-Jun-02,,,,19-Apr-05,19-Apr-05,,,,,,,,,19-Apr-05,,,,1-Dec-05,1-Dec-08,1-Dec-10,,,,,,,,1-Oct-05,,,"ECA, REG,",1,906001152979,Support to the Implementation of the Regional Environmental Action Plan in Central Asia
906001152981,Land Degradation,2740,UNDP,UNDP,,ECA,,Uzbekistan,,UZ,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,State Committee for Nature Protection (Goskompriroda),Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,3148.0,,-15-,LD-2;,;16;,,,,,49641,,49641.0,,,,,,950359.0,950359.0,,0.0,,,2665050.0,2665050.0,,,,,,28-Aug-07,28-Aug-07,,,,,,,,,26-Sep-07,,,,17-Dec-07,31-Mar-13,1-Mar-12,,,31-Dec-13,,,,,,,,"ECA,",1,906001152981,"CACILM: Achieving Ecosystem Stability on the Exposed Aral Seabed and the Kyzylkum Desert, Uzbekistan - under CACILM Partnership Framework, Phase 1"
906001152983,Land Degradation,2560,World Bank,World Bank,,ECA,,Kyrgyz Republic,,KG,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,GoK,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,95206.0,-15-9-,,,,,,,0,,,,,,,,1000000.0,,,146000.0,,,10760000.0,,,16-Jun-04,,,,26-Apr-05,26-Apr-05,,,,,,,,,19-May-05,,,,12-Aug-05,31-Oct-11,31-Mar-11,,,,,,,,12-Aug-05,31-Dec-08,,"ECA,",1,906001152983,Disaster Hazard Mitigation Project (DHMP)
906001152985,Land Degradation,3237,UNDP,UNDP,,ECA,,Tajikistan,,TJ,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,UNDP DEX (Communities Programme),Multilateral,PAS,Child,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,3366.0,,-15-,,,,,,,25000,,25000.0,,,,,,975000.0,975000.0,,,,,1053000.0,1053000.0,,29-Nov-06,,,,11-Jan-07,11-Jan-07,,,,,,,,,15-Feb-07,,,,15-Feb-07,1-Apr-11,29-Apr-11,,,,,,,,,,,"ECA,",1,906001152985,"CACILM: Demonstrating Local Responses to Combating Land Degradation and Improving Sustainable Land Management in SW Tajikistan-under CACILM Partnership Framework, Phase 1"
906001152987,Land Degradation,3235,UNDP,UNDP,,ECA,,Kazakhstan,,KZ,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Environmental Protection,Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,3819.0,,-15-,LD-3;,;17;,,,,,50000,,50000.0,,,,,,950000.0,950000.0,,0.0,0.0,,2899200.0,2899200.0,2899200.0,8-Nov-06,,,,3-Sep-08,3-Sep-08,,,,,,,,,,,,,21-Nov-08,31-Mar-12,31-Aug-11,,,31-Dec-12,,,,,,,,"ECA,",1,906001152987,"CACILM: Rangeland Ecosystem Management-under CACILM Partnership Framework, Phase 1"
906001152989,Land Degradation,3234,ADB,ADB,,ECA,,Tajikistan,,TJ,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Agriculture,Government,PAS,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,,-15-,,,,,,,0,,,,,,,,3500000.0,,3500000.0,0.0,,,20660000.0,,19810000.0,7-Nov-07,,,28-Aug-06,28-Aug-06,,15-May-08,,,,,,,,29-Jan-07,,,,8-May-09,30-Sep-14,,,,,,,,,,29-Mar-11,,"ECA,",1,906001152989,"CACILM: Rural Development Project under CACILM Partnership Framework, Phase I"
906001152991,Land Degradation,2862,UNDP,UNDP,,ECA,,Turkmenistan,,TM,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,National Institute of Deserts Flora and Fauna,Institute,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,3188.0,,-15-,,,,,,,0,,,,,,,,25000.0,,,,,,,,,1-Jul-05,,,,,,,,,,,,,,1-Nov-07,,,,12-Oct-07,30-Jun-11,31-May-11,,,31-Dec-11,,,,,,,,"ECA,",1,906001152991,Capacity Building and On-the-Ground Investments for Integrated and Sustainable Land Management
906001152993,Land Degradation,2358,World Bank,World Bank,,Asia,,Bhutan,,BT,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Ministry of Agriculture, Dzongkhag and Geog Administrations",Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,87039.0,-15-4-9-12-,,,,,,,300000,,,300000.0,,,,,7659000.0,,7664000.0,716310.0,,,8225000.0,,8225000.0,3-Oct-03,,1-Jul-05,13-Sep-05,13-Sep-05,,30-Nov-05,,,,,,,,17-Jan-06,,,,17-Feb-06,31-Dec-12,22-Jan-14,,,,,,,,17-Feb-06,31-Dec-08,,"Asia,",1,906001152993,Sustainable Land Management
906001152995,Land Degradation,3276,UNDP,UNDP,,LAC,,Peru,,PE,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Provincial Government, Xstarta Trust Fund",Government,,,False,False,False,False,False,False,False,False,False,True,Dirk Gaul,349360.0,3821.0,,,LD-2;,;16;,,,,,126575,126575.0,,,,,,,4000000.0,,4000000.0,400000.0,,412657.0,16127788.0,,11526010.0,26-Oct-06,3-Nov-06,1-Apr-08,24-Apr-08,24-Apr-08,,25-Aug-09,,,,,,,,,,,30-Sep-09,6-May-10,30-Sep-14,,,,31-Dec-16,,,,,,31-Dec-13,,"LAC,",1,906001152995,Promoting Sustainable Land Management in Las Bambas
906001152997,Land Degradation,5823,UNEP,UNEP,,Asia,,Bangladesh,,BD,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,Ministry of Environment and Forest  UNEP Regional office for Asia  ,Government,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,,,,,,LD-3; ,,,,18265,18265.0,,,,,1735.0,,730594.0,730594.0,,69406.0,69406.0,,3280000.0,3280000.0,,30-Apr-14,8-May-14,,,8-May-14,23-May-16,,,,,,,,,,,,,,,,,,,,,,,,,,"Asia,",1,906001152997,Establishing National Land Use and Land Degradation Profile toward Mainstreaming Sustainable Land Management Practices in Sector Policies – ENALULDEP/SLM
906001152999,Land Degradation,3132,IADB,IADB,,LAC,,Haiti,,HT,Multi Focal Area,M,M;C;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Ministry of Environment,Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Mohamed Bakarr,338106.0,,,-3-15-,LD-2;LD-3;LD-1;CC-6;,;16;17;15;14;,,,,,200000,200000.0,,,,,,,3436364.0,,3436364.0,363636.0,,363636.0,18100000.0,,17650000.0,22-Jan-08,2-Apr-08,1-Jun-08,28-Jul-08,28-Jul-08,,14-Sep-09,,,,,,,,23-Sep-09,,,30-Oct-09,5-Nov-09,5-May-15,,,,1-Oct-14,,,,,,31-Dec-12,,"SIDS,",1,906001152999,SFM Sustainable Land Management of the Upper Watersheds of South Western Haiti
906001153001,Land Degradation,3356,UNDP,UNDP,,AFR,,Namibia,,NA,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"MINISTRIES OF ENVIRONMENT TOURISM (MET); AGRICULTURE, WATER & FORESTRY (MAWF); NAMIBIA NATURE FOUNDATION (NNF)",Government,CPP,Child,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,3889.0,,-15-,,,,,,,0,,,,,,,,7000000.0,,7000000.0,,,,34350252.0,,34350252.0,14-May-07,,,10-Nov-05,10-Nov-05,,22-Aug-07,,,,,,,,1-Oct-07,,,,1-Oct-07,30-Apr-13,1-Dec-12,,,31-Dec-13,,,,,,,,"AFR,",1,906001153001,CPP Namibia: Sustainable Land Management Support and Adaptive Management Project (NAM SLM SAM)
906001153003,Land Degradation,3355,UNDP,UNDP,,AFR,,Namibia,,NA,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,MAWF,Government,CPP,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,3886.0,,-15-,,,,,,,0,,,,,,,,1000000.0,1000000.0,,,,,5795806.0,5795806.0,,10-May-07,,,,16-Aug-07,16-Aug-07,,,,,,,,,1-Oct-07,,,,18-Oct-07,31-Dec-11,31-Dec-11,,,31-Dec-12,,,,,,,,"AFR,",1,906001153003,CPP Namibia: Enhancing Institutional and Human Resource Capacity Through Local Level Coordination of Integrated Rangeland Management and Support (CALLC)
906001153007,Land Degradation,3364,UNDP,UNDP,,AFR,,Eritrea,,ER,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,GoE,Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jaime Cavelier,,2979.0,,-15-,LD-2;LD-3;,;16;17;,,,,,50000,,50000.0,,,,,,1820000.0,,1820000.0,0.0,,,2680000.0,,2250000.0,5-Nov-07,5-Mar-08,,14-Jun-07,14-Jun-07,,3-Aug-09,,,,,,,,31-Aug-09,,,31-Jul-09,31-Aug-09,30-Jun-14,,,,31-Dec-15,,,,,,31-Dec-13,,"AFR,",1,906001153007,SIP: Sustainable Land Management Pilot Project
906001153011,Land Degradation,3362,IFAD,IFAD,,AFR,,Eritrea,,ER,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Agriculture, Eritrea",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jaime Cavelier,,,,-15-,LD-1;,;15;,,,,,150000,150000.0,,,,,,,4350000.0,,4350000.0,0.0,,0.0,16058375.0,,21678000.0,6-Nov-07,17-Dec-07,30-Jun-07,14-Jun-07,14-Jun-07,,3-Apr-09,,,,,,,,,,,15-Jul-10,24-Mar-10,30-Jun-17,,,,1-Dec-15,,,,,,31-Dec-05,,"AFR,",1,906001153011,SIP: Catchments and Landscape Management
906001153013,Land Degradation,2794,World Bank,World Bank,,AFR,,Ethiopia,,ET,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture and Rural Development,Government,SIP,Child,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,,90789.0,-15-,LD-2;LD-3;,;16;17;,,,,,350000,,,350000.0,,,,,9000000.0,,9000000.0,0.0,,0.0,28800000.0,,28800000.0,8-Apr-05,16-Jan-08,,14-Jun-07,14-Jun-07,,3-Apr-08,,,,,,,,29-Apr-08,,,,10-Oct-08,30-Sep-13,30-Sep-13,,,,,,,,,31-Dec-11,8-Apr-11,"AFR,",1,906001153013,SIP: Country Program for Sustainable Land Management (ECPSLM)
906001153015,Land Degradation,3368,AfDB/IFAD,AfDB,IFAD,AFR,,Gambia,,GM,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"DOSA, NEA",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,298074.0,,,-15-,LD-2;,;16;,,,,,100000,100000.0,,,,,,,4400000.0,,4400000.0,0.0,,,14482000.0,,14479000.0,6-Nov-07,19-Feb-08,,14-Jun-07,14-Jun-07,,20-Jan-10,,,,,,,,,,,28-Feb-10,24-Jun-11,29-Jun-15,,,,,,,,,,31-Dec-11,,"AFR,",1,906001153015,SIP: Participatory Integrated Watershed Management Project (PIWAMP)
906001153017,Land Degradation,2402,UNDP,UNDP,,AFR,,Ghana,,GH,Land Degradation,L,L,GEF - 3,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,University of Ghana and Consortium of Partners,Institute,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,2836.0,,-15-,,,,,,,0,,,,,,,,945000.0,,,146000.0,,,813023.0,,,10-Oct-03,,,,14-Apr-04,14-Apr-04,,,,,,,,,3-Mar-05,,,,3-Mar-05,1-Mar-09,31-Mar-10,,,31-Dec-11,,,,,3-Mar-05,,,"AFR,",1,906001153017,"Sustainable Land Management for Mitigating Land Degradation, Enhancing Agricultural Biodiversity and Reducing Poverty (SLaM)"
906001153019,Land Degradation,2355,World Bank,World Bank,,AFR,,Kenya,,KE,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Kenya Agricultural Research Institute (KARI) and Ministry of Environment; National Resources & Wildlife; NEMA; Kenya Forestry Research Institute(KEFRI); Ministry of Agriculture; Ministry of Livestock Development,Government,,,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,,88600.0,-15-,,,,,,,350000,,,350000.0,,,,,10000000.0,,10000000.0,931500.0,,,72800000.0,,72800000.0,2-Oct-03,,1-Nov-05,10-Nov-05,10-Nov-05,,15-Jan-08,,,,,,,,,,,1-Feb-08,18-Nov-10,31-Dec-15,,,,,,,,,,1-Feb-11,,"AFR,",1,906001153019,Agricultural Productivity and Sustainable Land Management
906001153021,Land Degradation,3372,UNDP,UNDP,,AFR,,Lesotho,,LS,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,GoL,Government,SIP,Child,False,False,False,False,False,False,False,False,False,False,Jaime Cavelier,,3044.0,,-15-,LD-2;,;16;,,,,,50000,,50000.0,,,,,,1789000.0,,1724500.0,,,,4670000.0,,4670000.0,10-Aug-05,16-Jan-08,15-Jun-07,15-Jun-07,15-Jun-07,,11-May-09,,,,,,,,4-Sep-09,,,30-Jul-09,4-Sep-09,1-Dec-14,,,,31-Dec-14,,,,,,31-Dec-12,,"AFR,",1,906001153021,SIP: Capacity Building and Knowledge Management for Sustainable Land Management 
