"","count","ncat","improve","index","adj"
"accessibility_map.na.mean",0,1,0.708333333333333,292.886147217823,0.363636363636364
"latitude",0,1,0.708333333333333,15.031423,0.363636363636364
"longitude",0,-1,0.708333333333333,8.445913,0.363636363636364
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.708333333333333,33.7082066987352,0.363636363636364
"udel_precip_v4_01_yearly_mean.2002.mean",13,1,4.75050102864196e-06,21.8105652469504,0
"udel_precip_v4_01_yearly_max.2002.mean",13,1,4.75050102864196e-06,108.166898950695,0
"udel_air_temp_v4_01_yearly_min.2002.mean",13,1,4.5650253176001e-06,19.4119884941052,0
"treecover2000.na.mean",13,1,4.4750467560356e-06,2.331213049675e-06,0
"dist_to_roads.na.mean",13,1,4.34444967327897e-06,5626.57924173629,0
"udel_precip_v4_01_yearly_max.2002.mean",0,1,1,108.166898950695,1
"treecover2000.na.mean",0,1,0.923076923076923,0.55340368216925,0.833333333333333
"latitude",0,-1,0.923076923076923,10.7799105,0.833333333333333
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.846153846153846,19.4119884941052,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",0,1,0.846153846153846,1668.505862185,0.666666666666667
"latitude",31,1,6.54099392091136e-07,7.679337,0
"srtm_elevation_500m.na.mean",31,1,6.53698470699122e-07,232.466829243945,0
"dist_to_roads.na.mean",31,1,6.43528875776933e-07,1718.32618698215,0
"treecover2000.na.mean",31,1,6.35817247194244e-07,54.57808653685,0
"gpw_v3_density.2000.mean",31,-1,6.22861924413248e-07,9.490862364943,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.838709677419355,85.9125,0.666666666666667
"longitude",0,-1,0.774193548387097,4.254263,0.533333333333333
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.774193548387097,233.75,0.533333333333333
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.774193548387097,28.1640260072118,0.533333333333333
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.774193548387097,19.05,0.533333333333333
"v4composites_calibrated.2002.mean",16,1,1.61536839067968e-06,0.0901960146053,0
"gpw_v3_density.2000.mean",16,1,1.40382441135713e-06,39.602262291443,0
"udel_precip_v4_01_yearly_max.2002.mean",16,1,1.3409101040768e-06,243.423037253919,0
"udel_air_temp_v4_01_yearly_max.2002.mean",16,1,1.3289355554847e-06,29.55,0
"accessibility_map.na.mean",16,1,1.12214020693849e-06,141.712779735624,0
"gpw_v3_density.2000.mean",0,1,0.9375,39.602262291443,0.5
"udel_air_temp_v4_01_yearly_max.2002.mean",14,1,1.3008340007925e-05,29.6,0
"treecover2000.na.mean",14,1,8.39969826042539e-06,23.39801306935,0
"latitude",14,1,7.67332655135239e-06,8.595977,0
"longitude",14,1,7.43938930724139e-06,2.563588,0
"srtm_elevation_500m.na.mean",14,1,6.03069294241703e-06,308.086474830316,0
"latitude",0,-1,0.928571428571429,8.595977,0.75
"dist_to_roads.na.mean",0,1,0.857142857142857,3616.62227108559,0.5
"treecover2000.na.mean",0,-1,0.857142857142857,16.5772063209,0.5
"longitude",0,1,0.857142857142857,2.563588,0.5
"srtm_elevation_500m.na.mean",0,-1,0.785714285714286,308.086474830316,0.25
"accessibility_map.na.mean",10,1,2.17319228068754e-05,253.057060572813,0
"dist_to_all_rivers.na.mean",10,1,1.98598315687568e-05,2750.30284927669,0
"srtm_elevation_500m.na.mean",10,1,1.95440432234597e-05,314.277950377479,0
"udel_air_temp_v4_01_yearly_min.2002.mean",10,1,1.73313258075185e-05,24.7583932329807,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",10,1,1.73313258075185e-05,26.9833333333333,0
"dist_to_roads.na.mean",0,1,0.9,3458.87179979695,0.666666666666667
"srtm_elevation_500m.na.mean",0,-1,0.9,314.277950377479,0.666666666666667
"srtm_slope_500m.na.mean",0,-1,0.9,0.823566206133852,0.666666666666667
"wdpa_5km.na.sum",0,1,0.9,142.10999679555,0.666666666666667
"latitude",0,-1,0.9,8.6824865,0.666666666666667
"srtm_slope_500m.na.mean",15,1,4.98777594532144e-06,1.76797883726394,0
"srtm_elevation_500m.na.mean",15,1,4.36636446331523e-06,308.178630518143,0
"udel_air_temp_v4_01_yearly_max.2002.mean",15,-1,3.97093904917151e-06,27.0499191300725,0
"treecover2000.na.mean",15,1,3.65191256816389e-06,21.7237506701,0
"dist_to_all_rivers.na.mean",15,1,3.15981322125693e-06,1528.06040654788,0
"dist_to_all_rivers.na.mean",0,1,0.8,1528.06040654788,0.571428571428572
"srtm_elevation_500m.na.mean",0,1,0.8,308.178630518143,0.571428571428572
"gpw_v3_density.2000.mean",0,1,0.8,34.046446297092,0.571428571428572
"treecover2000.na.mean",0,1,0.8,21.7237506701,0.571428571428572
"longitude",0,-1,0.8,31.548303,0.571428571428572
